,Train ID,Year,Date,Operator,Place,Train mission,Tågnr,Route,Route number,Reason code,Reason code - level 1,Reason code Level 2,Reason code Level 3,registered delay,Train number
,2019-11-247434,2019,2019-11-24,Svenska Tågkompaniet AB,Sundsvall c,7434,7434,SUC-ÖK-UÅ,3160,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,4,F26006
,2019-11-247535,2019,2019-11-24,Svenska Tågkompaniet AB,Brunflo,7535,7535,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F26001
,2019-11-2487699,2019,2019-11-24,Svenska Tågkompaniet AB,Gävle godsbangård,87699,87699,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,3,F0945
,2019-11-2497433,2019,2019-11-24,Svenska Tågkompaniet AB,Umeå godsbangård,97433,97433,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,4,F26002
,2019-11-2572692,2019,2019-11-25,Svenska Tågkompaniet AB,Brattby,72692,72692,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,3,F4122
,2019-11-2572692,2019,2019-11-25,Svenska Tågkompaniet AB,Nyfors,72692,72692,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,6,F4122
,2019-11-2572692,2019,2019-11-25,Svenska Tågkompaniet AB,Sävastklinten,72692,72693,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,3,F4122
,2019-11-2572692,2019,2019-11-25,Svenska Tågkompaniet AB,Tvärålund,72692,72692,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,20,F4122
,2019-11-2572692,2019,2019-11-25,Svenska Tågkompaniet AB,Umeå godsbangård,72692,72692,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,71,F4122
,2019-11-2572692,2019,2019-11-25,Svenska Tågkompaniet AB,Vännäs,72692,72692,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,6,F4122
,2019-11-257412,2019,2019-11-25,Svenska Tågkompaniet AB,Örnsköldsviks c,7412,7412,SUC-ÖK-UÅ,3160,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26011
,2019-11-257414,2019,2019-11-25,Svenska Tågkompaniet AB,Örnsköldsviks c,7414,7414,SUC-ÖK-UÅ,3160,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26012
,2019-11-257443,2019,2019-11-25,Svenska Tågkompaniet AB,Gimonäs,7443,7443,UÅ-ÖK-SUC,3161,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26008
,2019-11-257449,2019,2019-11-25,Svenska Tågkompaniet AB,Könsa,7449,7449,UÅ-ÖK-SUC,3161,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26004
,2019-11-257467,2019,2019-11-25,Svenska Tågkompaniet AB,Vännäs,7467,7467,VNS-UÅ,3163,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,6,F1367
,2019-11-257483,2019,2019-11-25,Svenska Tågkompaniet AB,Lycksele,7483,7483,LY-UÅ,3171,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,18,F4129
,2019-11-257485,2019,2019-11-25,Svenska Tågkompaniet AB,Umeå,7485,7485,LY-UÅ,3171,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F4129
,2019-11-257488,2019,2019-11-25,Svenska Tågkompaniet AB,Vännäs norra,7488,7488,UÅ-LY,3170,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F4129
,2019-11-258254,2019,2019-11-25,Svenska Tågkompaniet AB,Arbrå,8254,8254,GÄVLE-LJUSDAL,3002,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F1373
,2019-11-258259,2019,2019-11-25,Svenska Tågkompaniet AB,Ockelbo,8259,8259,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0945
,2019-11-258272,2019,2019-11-25,Svenska Tågkompaniet AB,Ockelbo,8272,8272,GÄVLE-LJUSDAL,3002,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F0947
,2019-11-258927,2019,2019-11-25,Svenska Tågkompaniet AB,Kil,8927,8927,KHN-CG,3151,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F0966
,2019-11-267515,2019,2019-11-26,Svenska Tågkompaniet AB,Östersunds c,7515,7515,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26001
,2019-11-268262,2019,2019-11-26,Svenska Tågkompaniet AB,Ockelbo,8262,8262,GÄVLE-LJUSDAL,3002,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F1373
,2019-11-268356,2019,2019-11-26,Svenska Tågkompaniet AB,Sundsvall c,8356,8356,GÄVLE-SUNDSVALL,3004,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0946
,2019-11-2689823,2019,2019-11-26,Svenska Tågkompaniet AB,Notviken,89823,89823,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,51,F1389
,2019-11-2697104,2019,2019-11-26,Svenska Tågkompaniet AB,Umeå Östra,97104,97104,TJT,3180,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,4,F0962
,2019-11-2697194,2019,2019-11-26,Svenska Tågkompaniet AB,Luleå,97194,97194,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,12,F0962
,2019-11-277103,2019,2019-11-27,Svenska Tågkompaniet AB,Bastuträsk,7103,7103,LE-UÅ,3165,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,5,F1389
,2019-11-277103,2019,2019-11-27,Svenska Tågkompaniet AB,Ekträsk,7103,7103,LE-UÅ,3165,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,7,F1389
,2019-11-277103,2019,2019-11-27,Svenska Tågkompaniet AB,Umeå,7103,7103,LE-UÅ,3165,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F1389
,2019-11-277153,2019,2019-11-27,Svenska Tågkompaniet AB,Bodens c,7153,7153,KMB-LE,3167,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F0916
,2019-11-277483,2019,2019-11-27,Svenska Tågkompaniet AB,Åmsele,7483,7483,LY-UÅ,3171,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F4122
,2019-11-278253,2019,2019-11-27,Svenska Tågkompaniet AB,Arbrå,8253,8253,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F0947
,2019-11-278253,2019,2019-11-27,Svenska Tågkompaniet AB,Lörstrand,8253,8253,LJUSDAL-GÄVLE,3003,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,5,F0947
,2019-11-278253,2019,2019-11-27,Svenska Tågkompaniet AB,Ockelbo,8253,8253,LJUSDAL-GÄVLE,3003,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,5,F0947
,2019-11-278907,2019,2019-11-27,Svenska Tågkompaniet AB,Kristinehamn,8907,8907,KHN-CG,3151,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,17,F0981
,2019-11-278954,2019,2019-11-27,Svenska Tågkompaniet AB,Karlstad C,8954,8954,TORSBY-KRISTINEHAMN,3152,JTP 06,Järnvägsföretag,Terminal/Plattform-hantering,Växlingsrörelse ivägen,3,F4114
,2019-11-278965,2019,2019-11-27,Svenska Tågkompaniet AB,Klingerud,8965,8965,KRISTINEHAMN-TORSBY,3153,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F4120
,2019-11-2797194,2019,2019-11-27,Svenska Tågkompaniet AB,Luleå,97194,97194,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,243,F1367
,2019-11-2797196,2019,2019-11-27,Svenska Tågkompaniet AB,Luleå,97196,97196,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,9,F0942
,2019-11-287154,2019,2019-11-28,Svenska Tågkompaniet AB,Gäddmyr,7154,7164,LE-BDN,3172,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,4,F0942
,2019-11-287154,2019,2019-11-28,Svenska Tågkompaniet AB,Håmojåkk,7154,7164,LE-BDN,3172,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,13,F0942
,2019-11-287154,2019,2019-11-28,Svenska Tågkompaniet AB,Kirunavaara,7154,7164,LE-BDN,3172,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,4,F0942
,2019-11-287154,2019,2019-11-28,Svenska Tågkompaniet AB,Lappberg,7154,7164,LE-BDN,3172,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,4,F0942
,2019-11-287154,2019,2019-11-28,Svenska Tågkompaniet AB,Linaälv,7154,7164,LE-BDN,3172,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,8,F0942
,2019-11-287154,2019,2019-11-28,Svenska Tågkompaniet AB,Norra Sunderbyn,7154,7164,LE-BDN,3172,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F0942
,2019-11-287154,2019,2019-11-28,Svenska Tågkompaniet AB,Sikträsk,7154,7164,LE-BDN,3172,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,7,F0942
,2019-11-287154,2019,2019-11-28,Svenska Tågkompaniet AB,Sunderbyns Sjukhus,7154,7164,LE-BDN,3172,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,50,F0942
,2019-11-287154,2019,2019-11-28,Svenska Tågkompaniet AB,Sävastklinten,7154,7164,LE-BDN,3172,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,5,F0942
,2019-11-287170,2019,2019-11-28,Svenska Tågkompaniet AB,Luleå,7170,7170,LE-BDN,3172,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F1367
,2019-11-287172,2019,2019-11-28,Svenska Tågkompaniet AB,Luleå,7172,7172,LE-BDN,3172,JDM 09,Järnvägsföretag,Dragfordon / motorvagn,Dörrfel,4,F1367
,2019-11-2872773,2019,2019-11-28,Svenska Tågkompaniet AB,Notviken,72773,72773,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,7,F0934
,2019-11-2872886,2019,2019-11-28,Svenska Tågkompaniet AB,Luleå,72886,72886,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,13,F1312
,2019-11-287409,2019,2019-11-28,Svenska Tågkompaniet AB,Dynäs,7409,7409,UÅ-ÖK-SUC,3161,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26007
,2019-11-287418,2019,2019-11-28,Svenska Tågkompaniet AB,Sundsvall c,7418,7418,SUC-ÖK-UÅ,3160,JPR 02,Järnvägsföretag,Prioritering,Två JF har bestämt prioriteringen mellan varandras tåg,10,F26001
,2019-11-287504,2019,2019-11-28,Svenska Tågkompaniet AB,Brunflo,7504,7504,SUC-ÖS-STR,3168,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F26011
,2019-11-288272,2019,2019-11-28,Svenska Tågkompaniet AB,Oslättfors,8272,8272,GÄVLE-LJUSDAL,3002,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,30,F0945
,2019-11-288272,2019,2019-11-28,Svenska Tågkompaniet AB,Strömsbro,8272,8272,GÄVLE-LJUSDAL,3002,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,8,F0945
,2019-11-288917,2019,2019-11-28,Svenska Tågkompaniet AB,Karlstad C,8917,8917,KHN-CG,3151,JTP 06,Järnvägsföretag,Terminal/Plattform-hantering,Växlingsrörelse ivägen,4,F0981
,2019-11-288954,2019,2019-11-28,Svenska Tågkompaniet AB,Karlstad C,8954,8954,TORSBY-KRISTINEHAMN,3152,JTP 06,Järnvägsföretag,Terminal/Plattform-hantering,Växlingsrörelse ivägen,3,F4121
,2019-11-29398,2019,2019-11-29,Svenska Tågkompaniet AB,Göteborgs c,398,398,G-KO/OSLO,3050,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,6,73-05
,2019-11-297154,2019,2019-11-29,Svenska Tågkompaniet AB,Gällivare,7154,7164,LE-BDN,3172,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,5,F0916
,2019-11-297154,2019,2019-11-29,Svenska Tågkompaniet AB,Koskivaara,7154,7164,LE-BDN,3172,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F0916
,2019-11-297154,2019,2019-11-29,Svenska Tågkompaniet AB,Linaälv,7154,7164,LE-BDN,3172,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,4,F0916
,2019-11-297154,2019,2019-11-29,Svenska Tågkompaniet AB,Murjek,7154,7164,LE-BDN,3172,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,15,F0916
,2019-11-297412,2019,2019-11-29,Svenska Tågkompaniet AB,Birsta,7412,7412,SUC-ÖK-UÅ,3160,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,8,F26007
,2019-11-297417,2019,2019-11-29,Svenska Tågkompaniet AB,Stöcke,7417,7417,UÅ-ÖK-SUC,3161,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F26003
,2019-11-297483,2019,2019-11-29,Svenska Tågkompaniet AB,Hällnäs,7483,7483,LY-UÅ,3171,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,4,F4129
,2019-11-297483,2019,2019-11-29,Svenska Tågkompaniet AB,Åmsele,7483,7483,LY-UÅ,3171,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,5,F4129
,2019-11-297485,2019,2019-11-29,Svenska Tågkompaniet AB,Umeå,7485,7485,LY-UÅ,3171,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,6,F4129
,2019-11-297486,2019,2019-11-29,Svenska Tågkompaniet AB,Brattby,7486,7486,UÅ-LY,3170,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,4,F4129
,2019-11-297486,2019,2019-11-29,Svenska Tågkompaniet AB,Brännland,7486,7486,UÅ-LY,3170,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,20,F4129
,2019-11-297486,2019,2019-11-29,Svenska Tågkompaniet AB,Klockarbäcken,7486,7486,UÅ-LY,3170,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,5,F4129
,2019-11-298259,2019,2019-11-29,Svenska Tågkompaniet AB,Bollnäs,8259,8259,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,6,F1373
,2019-11-298259,2019,2019-11-29,Svenska Tågkompaniet AB,Ockelbo,8259,8259,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F1373
,2019-11-298262,2019,2019-11-29,Svenska Tågkompaniet AB,Ockelbo,8262,8262,GÄVLE-LJUSDAL,3002,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F1373
,2019-11-2987711,2019,2019-11-29,Svenska Tågkompaniet AB,Stöcke,87711,87712,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,12,F26005
,2019-11-2987711,2019,2019-11-29,Svenska Tågkompaniet AB,Umeå godsbangård,87711,87711,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,57,F26005
,2019-11-298914,2019,2019-11-29,Svenska Tågkompaniet AB,Karlstad C,8914,8914,CG-KHN,3150,JTP 07,Järnvägsföretag,Terminal/Plattform-hantering,Ranger/Vxl utöver plan,4,F0982
,2019-11-298918,2019,2019-11-29,Svenska Tågkompaniet AB,Arvika,8918,8918,CG-KHN,3150,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0983
,2019-11-2997104,2019,2019-11-29,Svenska Tågkompaniet AB,Umeå Östra,97104,97104,TJT,3180,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F0934
,2019-11-30391,2019,2019-11-30,Svenska Tågkompaniet AB,Bjurhem,391,391,OSLO/KO-G,3051,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,3,73-41
,2019-11-30391,2019,2019-11-30,Svenska Tågkompaniet AB,Bäckefors,391,391,OSLO/KO-G,3051,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,6,73-41
,2019-11-307151,2019,2019-11-30,Svenska Tågkompaniet AB,Gäddmyr,7151,7151,KMB-LE,3167,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F0916
,2019-11-307151,2019,2019-11-30,Svenska Tågkompaniet AB,Harrå,7151,7151,KMB-LE,3167,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,10,F0916
,2019-11-307151,2019,2019-11-30,Svenska Tågkompaniet AB,Murjek,7151,7151,KMB-LE,3167,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,7,F0916
,2019-11-307151,2019,2019-11-30,Svenska Tågkompaniet AB,Råtsi,7151,7151,KMB-LE,3167,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,12,F0916
,2019-11-307529,2019,2019-11-30,Svenska Tågkompaniet AB,Åre,7529,7529,STR-ÖS-SUC,3169,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,4,F26009
,2019-12-017120,2019,2019-12-01,Svenska Tågkompaniet AB,Vännäs norra,7120,7120,UÅ-LE,3164,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,3,F26006
,2019-12-018989,2019,2019-12-01,Svenska Tågkompaniet AB,Kil,8989,8989,KRISTINEHAMN-TORSBY,3153,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F4116
,2019-12-02390,2019,2019-12-02,Svenska Tågkompaniet AB,Ed,390,390,G-KO/OSLO,3050,JDM 03,Järnvägsföretag,Dragfordon / motorvagn,Strömavtagare,13,73-41
,2019-12-02395,2019,2019-12-02,Svenska Tågkompaniet AB,Alvhem,395,395,OSLO/KO-G,3051,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,9,73-41
,2019-12-02395,2019,2019-12-02,Svenska Tågkompaniet AB,Råskogen,395,395,OSLO/KO-G,3051,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,18,73-41
,2019-12-02398,2019,2019-12-02,Svenska Tågkompaniet AB,Ed,398,398,G-KO/OSLO,3050,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,3,73-41
,2019-12-027100,2019,2019-12-02,Svenska Tågkompaniet AB,Tvärålund,7100,7100,UÅ-LE,3164,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F26002
,2019-12-027100,2019,2019-12-02,Svenska Tågkompaniet AB,Vännäs,7100,7100,UÅ-LE,3164,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F26002
,2019-12-027104,2019,2019-12-02,Svenska Tågkompaniet AB,Tvärålund,7104,7104,UÅ-LE,3164,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,4,F0942
,2019-12-027462,2019,2019-12-02,Svenska Tågkompaniet AB,Umeå Östra,7462,7462,UÅ-VNS,3162,JDM 05,Järnvägsföretag,Dragfordon / motorvagn,Bromsfel,19,F26007
,2019-12-027482,2019,2019-12-02,Svenska Tågkompaniet AB,Vännäs norra,7482,7482,UÅ-LY,3170,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F4122
,2019-12-027484,2019,2019-12-02,Svenska Tågkompaniet AB,Tvärålund,7484,7484,UÅ-LY,3170,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F4122
,2019-12-027484,2019,2019-12-02,Svenska Tågkompaniet AB,Vindeln,7484,7484,UÅ-LY,3170,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,3,F4122
,2019-12-027515,2019,2019-12-02,Svenska Tågkompaniet AB,Bräcke,7515,7515,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26009
,2019-12-027515,2019,2019-12-02,Svenska Tågkompaniet AB,Åre,7515,7515,STR-ÖS-SUC,3169,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,5,F26009
,2019-12-028252,2019,2019-12-02,Svenska Tågkompaniet AB,Holmsveden,8252,8252,GÄVLE-LJUSDAL,3002,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0943
,2019-12-028252,2019,2019-12-02,Svenska Tågkompaniet AB,Skästra,8252,8252,GÄVLE-LJUSDAL,3002,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,5,F0943
,2019-12-028353,2019,2019-12-02,Svenska Tågkompaniet AB,Sundsvall c,8353,8353,SUNDSVALL-GÄVLE,3005,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,5,F0946
,2019-12-028925,2019,2019-12-02,Svenska Tågkompaniet AB,Hallsbergs pbg,8925,8925,KHN-CG,3151,JDM 09,Järnvägsföretag,Dragfordon / motorvagn,Dörrfel,4,F0967
,2019-12-0297104,2019,2019-12-02,Svenska Tågkompaniet AB,Umeå Östra,97104,97104,TJT,3180,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,20,F0942
,2019-12-0297401,2019,2019-12-02,Svenska Tågkompaniet AB,Umeå godsbangård,97401,97401,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,3,F26006
,2019-12-0297459,2019,2019-12-02,Svenska Tågkompaniet AB,Umeå godsbangård,97459,97459,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,25,F26007
,2019-12-03390,2019,2019-12-03,Svenska Tågkompaniet AB,Ed,390,390,G-KO/OSLO,3050,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,3,73-46
,2019-12-03398,2019,2019-12-03,Svenska Tågkompaniet AB,Göteborgs c,398,398,G-KO/OSLO,3050,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,73-43
,2019-12-037482,2019,2019-12-03,Svenska Tågkompaniet AB,Umeå,7482,7482,UÅ-LY,3170,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F4122
,2019-12-037487,2019,2019-12-03,Svenska Tågkompaniet AB,Umeå,7487,7487,LY-UÅ,3171,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F4122
,2019-12-037505,2019,2019-12-03,Svenska Tågkompaniet AB,Åre,7505,7505,STR-ÖS-SUC,3169,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,3,F26005
,2019-12-037509,2019,2019-12-03,Svenska Tågkompaniet AB,Sundsvalls Västra,7509,7509,STR-ÖS-SUC,3169,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F26004
,2019-12-037510,2019,2019-12-03,Svenska Tågkompaniet AB,Ljungaverk,7510,7510,SUC-ÖS-STR,3168,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,4,F26001
,2019-12-037513,2019,2019-12-03,Svenska Tågkompaniet AB,Erikslund,7513,7513,STR-ÖS-SUC,3169,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,4,F26008
,2019-12-037513,2019,2019-12-03,Svenska Tågkompaniet AB,Viskan,7513,7513,STR-ÖS-SUC,3169,JDM 01,Järnvägsföretag,Dragfordon / motorvagn,ATC-fel,5,F26008
,2019-12-038351,2019,2019-12-03,Svenska Tågkompaniet AB,Hudiksvall,8351,8351,SUNDSVALL-GÄVLE,3005,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,5,F0943
,2019-12-038351,2019,2019-12-03,Svenska Tågkompaniet AB,Källene,8351,8351,SUNDSVALL-GÄVLE,3005,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,10,F0943
,2019-12-038351,2019,2019-12-03,Svenska Tågkompaniet AB,Ljusne,8351,8351,SUNDSVALL-GÄVLE,3005,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,3,F0943
,2019-12-038351,2019,2019-12-03,Svenska Tågkompaniet AB,Sundsvalls Västra,8351,8351,SUNDSVALL-GÄVLE,3005,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,43,F0943
,2019-12-038351,2019,2019-12-03,Svenska Tågkompaniet AB,Svartvik,8351,8351,SUNDSVALL-GÄVLE,3005,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,6,F0943
,2019-12-038351,2019,2019-12-03,Svenska Tågkompaniet AB,Söderhamn v,8351,8351,SUNDSVALL-GÄVLE,3005,JDM -,Järnvägsföretag,Dragfordon / motorvagn,-,6,F0943
,2019-12-038362,2019,2019-12-03,Svenska Tågkompaniet AB,Gävle c,8362,8362,GÄVLE-SUNDSVALL,3004,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,66,F0945
,2019-12-038956,2019,2019-12-03,Svenska Tågkompaniet AB,Sunne,8956,8956,TORSBY-KRISTINEHAMN,3152,JDM 08,Järnvägsföretag,Dragfordon / motorvagn,Maskinfel,9,F4116
,2019-12-047154,2019,2019-12-04,Svenska Tågkompaniet AB,Fjällåsen,7154,7164,LE-BDN,3172,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,4,F0962
,2019-12-047154,2019,2019-12-04,Svenska Tågkompaniet AB,Harrå,7154,7164,LE-BDN,3172,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F0962
,2019-12-047409,2019,2019-12-04,Svenska Tågkompaniet AB,Umeå,7409,7409,UÅ-ÖK-SUC,3161,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,13,F26006
,2019-12-047409,2019,2019-12-04,Svenska Tågkompaniet AB,Ängersjö,7409,7409,UÅ-ÖK-SUC,3161,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,4,F26006
,2019-12-047409,2019,2019-12-04,Svenska Tågkompaniet AB,Örnsköldsvik Norra,7409,7409,UÅ-ÖK-SUC,3161,JTP 13,Järnvägsföretag,Terminal/Plattform-hantering,JF önskemål,4,F26006
,2019-12-047410,2019,2019-12-04,Svenska Tågkompaniet AB,Hällenyland,7410,7410,SUC-ÖK-UÅ,3160,JPR 01,Järnvägsföretag,Prioritering,Ett JF har bestämt prioriteringen mellan egna tåg,3,F26010
,2019-12-047487,2019,2019-12-04,Svenska Tågkompaniet AB,Vännäs,7487,7487,LY-UÅ,3171,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F4122
,2019-12-047506,2019,2019-12-04,Svenska Tågkompaniet AB,Järpen,7506,7506,SUC-ÖS-STR,3168,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,4,F26008
,2019-12-047508,2019,2019-12-04,Svenska Tågkompaniet AB,Ljungaverk,7508,7508,SUC-ÖS-STR,3168,JDM 06,Järnvägsföretag,Dragfordon / motorvagn,Omstart av system,3,F26003
,2019-12-048263,2019,2019-12-04,Svenska Tågkompaniet AB,Ockelbo,8263,8263,LJUSDAL-GÄVLE,3003,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0947
,2019-12-048352,2019,2019-12-04,Svenska Tågkompaniet AB,Hudiksvall,8352,8352,GÄVLE-SUNDSVALL,3004,JTP -,Järnvägsföretag,Terminal/Plattform-hantering,-,3,F0910
,2019-12-048914,2019,2019-12-04,Svenska Tågkompaniet AB,Karlstad C,8914,8914,CG-KHN,3150,JJF -,Järnvägsföretag,Ingen uppgift från JF,-,3,F0967
,2019-12-0497103,2019,2019-12-04,Svenska Tågkompaniet AB,Umeå godsbangård,97103,97103,TJT,3180,JDE -,Järnvägsföretag,Sent från depå,-,3,F0916
